ptype,adapter,human_readable_profile,layer,target_module,matrix_rows,matrix_columns,rank,lora_alpha,scale,a_norm,b_norm,effective_update_frobenius_norm,effective_update_spectral_norm,spectral_to_frobenius_ratio
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,21,o_proj,4096,4096,16,32.0,2.0,2.7695334784983845,1.1406906323844945,1.6839544833040492,0.7790979087929133,0.462659719438653
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,21,q_proj,4096,4096,16,32.0,2.0,2.675785306560484,1.1157238590040424,1.6317347708524323,0.9305301121104093,0.5702704439057166
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,21,up_proj,14336,4096,16,32.0,2.0,2.824512368039723,2.1728732609105705,3.440474336025174,2.2192264910325306,0.6450350371153859
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,21,v_proj,1024,4096,16,32.0,2.0,2.719640578148241,0.5384825961325638,0.8294241203396525,0.5007103623962509,0.6036843517297374
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,22,down_proj,4096,14336,16,32.0,2.0,3.5780137984400047,1.0983107274215036,2.633599153420112,2.0533331684525487,0.7796680697538942
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,22,gate_proj,14336,4096,16,32.0,2.0,2.9181580143370964,2.288725850139757,4.41328140982115,3.5994604359633704,0.815597307697911
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,22,k_proj,1024,4096,16,32.0,2.0,2.6774698431466297,0.5520245829970296,0.8733571767824967,0.5722567501994215,0.6552379317562279
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,22,o_proj,4096,4096,16,32.0,2.0,2.7841361071275896,1.1644732345035669,1.775366277848576,1.0384530631546203,0.5849232781491368
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,22,q_proj,4096,4096,16,32.0,2.0,2.6906427949804566,1.0956048495361328,1.6828562572756012,1.0995364418070483,0.6533751394709747
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,22,up_proj,14336,4096,16,32.0,2.0,2.8726409736637506,2.261884674782301,3.552136885236144,2.119138249386853,0.5965812461210863
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,22,v_proj,1024,4096,16,32.0,2.0,2.7168977795635825,0.506394139179614,0.9502587532148248,0.788873382445465,0.8301669200905794
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,23,down_proj,4096,14336,16,32.0,2.0,3.597333871109195,1.1063957035638903,2.737095068276805,2.254829259452793,0.8238037785338481
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,23,gate_proj,14336,4096,16,32.0,2.0,2.906822207041581,2.2893467115313335,4.197923738801755,3.3101102996995837,0.7885112988366038
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,23,k_proj,1024,4096,16,32.0,2.0,2.6717866799988195,0.5718675088206757,0.8529985024838378,0.5063940333691024,0.5936634494603902
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,23,o_proj,4096,4096,16,32.0,2.0,2.773049216812989,1.1163815500327956,1.7443356241455155,1.1073713425511722,0.634838460685358
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,23,q_proj,4096,4096,16,32.0,2.0,2.6718866911416836,1.0600844662369349,1.545728111545169,0.8359559738358633,0.5408169571298084
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,23,up_proj,14336,4096,16,32.0,2.0,2.8715038461362905,2.230665620689306,3.7314244297100956,2.6623010738660655,0.7134811716052647
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,23,v_proj,1024,4096,16,32.0,2.0,2.7058192014516935,0.4906942330457151,0.8069197405006675,0.504701752982371,0.6254671036666174
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,24,down_proj,4096,14336,16,32.0,2.0,3.608926463487945,1.1106790674493268,2.672844337121448,2.1212455328204998,0.7936285339777777
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,24,gate_proj,14336,4096,16,32.0,2.0,2.9083284597631507,2.3463187508596706,4.50671446590752,3.715237614223765,0.8243783009393796
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,24,k_proj,1024,4096,16,32.0,2.0,2.730527189918829,0.5565441713684259,0.9470729944527785,0.7273567950552856,0.7680049999478176
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,24,o_proj,4096,4096,16,32.0,2.0,2.7817964966619004,1.1460520903436129,2.050503904040868,1.6473194439498278,0.8033729858809358
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,24,q_proj,4096,4096,16,32.0,2.0,2.6991982128179317,1.1261319774321719,1.6919907893212685,0.9658837352974077,0.5708563790024329
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,24,up_proj,14336,4096,16,32.0,2.0,2.8862453445551055,2.31867952577588,3.6503415132173607,1.8886468181818696,0.5173890747874826
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,24,v_proj,1024,4096,16,32.0,2.0,2.741697373139413,0.4941892032819591,1.035668018242337,0.9191405882435387,0.8874857310004026
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,25,down_proj,4096,14336,16,32.0,2.0,3.653347320597326,1.1784635271762824,2.6948937744947465,1.8991676972779252,0.7047282216658026
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,25,gate_proj,14336,4096,16,32.0,2.0,2.918568006891742,2.267394982314691,4.541659854109929,3.839246555927621,0.8453399592339206
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,25,k_proj,1024,4096,16,32.0,2.0,2.725971510958834,0.5621899545372956,0.9042957860572045,0.5706614831871505,0.6310562229591671
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,25,o_proj,4096,4096,16,32.0,2.0,2.75892185173591,1.1203064765019297,1.6990898208848149,0.9995954288508557,0.5883122931843051
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,25,q_proj,4096,4096,16,32.0,2.0,2.637846412592887,1.0480720451067953,1.4904316684206818,0.8533856463315093,0.5725761632774411
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,25,up_proj,14336,4096,16,32.0,2.0,2.909333623355029,2.315817012693089,3.820682681031899,2.3961688993001835,0.6271572646417788
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,25,v_proj,1024,4096,16,32.0,2.0,2.69725564371688,0.4918594093552213,0.8859854639313327,0.64101275651469,0.7235025659115903
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,26,down_proj,4096,14336,16,32.0,2.0,3.6512545579270856,1.147268026569401,2.847488334692626,2.3076279895207925,0.8104082328997113
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,26,gate_proj,14336,4096,16,32.0,2.0,2.9332481652990516,2.3023026949767376,5.10829194294416,4.600322872163184,0.9005598982096923
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,26,k_proj,1024,4096,16,32.0,2.0,2.7093420323615525,0.5532586833494164,0.8240318575984259,0.43425098716202176,0.52698325089956
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,26,o_proj,4096,4096,16,32.0,2.0,2.7750056445655154,1.112263075717142,1.7389096816443577,1.0084226090122126,0.5799166107687791
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,26,q_proj,4096,4096,16,32.0,2.0,2.7119814743292667,1.127054391356958,1.6679073066486632,0.8920213966334061,0.5348147304575039
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,26,up_proj,14336,4096,16,32.0,2.0,2.907073065073404,2.2629277773726253,3.8090469447015782,2.5236152962431735,0.6625319490361092
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,26,v_proj,1024,4096,16,32.0,2.0,2.7034426009275765,0.5173776806955961,1.0144407985633408,0.8537682740091408,0.841614685862649
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,27,down_proj,4096,14336,16,32.0,2.0,3.583077122670839,1.0643020355326736,2.693109270500056,2.2399298582237717,0.8317263182595862
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,27,gate_proj,14336,4096,16,32.0,2.0,2.959488793252488,2.391016445575532,4.521599374309451,3.391981038149808,0.7501728387132571
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,27,k_proj,1024,4096,16,32.0,2.0,2.7160641332101374,0.5717188241462586,0.9421032888359371,0.6692622263432566,0.7103915613862224
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,27,o_proj,4096,4096,16,32.0,2.0,2.7581941801244643,1.1100068089284874,1.7515501923164742,1.1495247029105404,0.6562899013417719
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,27,q_proj,4096,4096,16,32.0,2.0,2.697457592511015,1.1200701560817201,1.7965441496295964,1.3025233443724062,0.7250160507555324
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,27,up_proj,14336,4096,16,32.0,2.0,2.8851093062162607,2.2625187993610782,3.7887481967474987,2.649747941802885,0.6993729338037288
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,27,v_proj,1024,4096,16,32.0,2.0,2.731667753934179,0.5154504798655277,0.9499016394537234,0.6595769722462707,0.6943634423302871
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,28,down_proj,4096,14336,16,32.0,2.0,3.562494207805704,1.0667099804534035,2.563919826751104,1.9962516125971088,0.7785936173857193
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,28,gate_proj,14336,4096,16,32.0,2.0,2.9555279966347685,2.3419533731652096,4.767720267954259,3.9996891430611066,0.8389101957060285
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,28,k_proj,1024,4096,16,32.0,2.0,2.7070525770448137,0.5530536485670265,0.8264731570398696,0.4584772098142584,0.5547393837403738
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,28,o_proj,4096,4096,16,32.0,2.0,2.7726125023388675,1.1279868859145317,1.735211616234023,1.0181026260293533,0.5867311032869692
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,28,q_proj,4096,4096,16,32.0,2.0,2.7011634608079627,1.105475581291358,1.6153645852259544,0.7519961937979064,0.46552722566510796
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,28,up_proj,14336,4096,16,32.0,2.0,2.9493461161152887,2.3747650994012335,4.018359421314162,2.506296462895564,0.6237113707653126
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,28,v_proj,1024,4096,16,32.0,2.0,2.7211305847752256,0.5332262653219834,0.8878870007991582,0.6527956918896651,0.7352238418876558
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,29,down_proj,4096,14336,16,32.0,2.0,3.50338888589047,1.0367941491320116,2.4629401834719435,1.88805785431059,0.7665869707192983
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,29,gate_proj,14336,4096,16,32.0,2.0,2.9442248818483927,2.368839805838939,4.8010632258017,4.052024050230719,0.8439847299769931
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,29,k_proj,1024,4096,16,32.0,2.0,2.6889044911710314,0.6064207768056945,1.1520498798496772,1.0244636846092503,0.8892528895909657
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,29,o_proj,4096,4096,16,32.0,2.0,2.7701201887529,1.1245665141166843,1.8503350247116959,1.23086730491741,0.6652132119204702
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,29,q_proj,4096,4096,16,32.0,2.0,2.6136360993724277,1.0855331102651595,1.5024781393334645,0.6959970890920928,0.4632327558528431
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,29,up_proj,14336,4096,16,32.0,2.0,2.8665550058309206,2.3039020797369885,4.052373420580782,3.0457323141256367,0.7515922147394614
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,29,v_proj,1024,4096,16,32.0,2.0,2.724878095949971,0.5272018767724467,0.9683693540325069,0.7620461719741105,0.7869375138739981
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,30,down_proj,4096,14336,16,32.0,2.0,3.4749051426557096,1.039218929350394,2.5467823221034007,1.7605327695962671,0.6912772851910775
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,30,gate_proj,14336,4096,16,32.0,2.0,2.909621852348939,2.356120342609365,4.785402516737695,4.064449290496592,0.8493432425549458
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,30,k_proj,1024,4096,16,32.0,2.0,2.7238397113557826,0.5688844196236417,0.8746536298492201,0.48429513699239596,0.5536993393326255
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,30,o_proj,4096,4096,16,32.0,2.0,2.7512694453644153,1.1340371024728508,1.7425833190905509,1.0027122929569228,0.5754171304016816
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,30,q_proj,4096,4096,16,32.0,2.0,2.713008394932405,1.1431827433926538,1.6771787267752392,0.8606481663673907,0.5131523269569394
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,30,up_proj,14336,4096,16,32.0,2.0,2.7871187913304487,2.2698019374091003,3.802638809898568,2.861797991571583,0.7525821237931138
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,30,v_proj,1024,4096,16,32.0,2.0,2.7421114488622265,0.5428790599327656,0.9378365681029727,0.6028477879606209,0.6428068689836259
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,31,down_proj,4096,14336,16,32.0,2.0,3.1119878530391274,1.0663123765486069,2.7357782318364645,2.5686974039057135,0.9389274956623244
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,31,gate_proj,14336,4096,16,32.0,2.0,2.817498590559882,2.351035906333111,4.177202609939047,3.298304919913914,0.7895965860181348
27,ptype_27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,31,k_proj,1024,4096,16,32.0,2.0,2.62087235691766,0.49617217407227754,0.7192217733884397,0.4135372698702162,0.5749787967651969
