representation,prompt_group,pooling_rule,layer,subset,profiles,pairs,target,pearson_r,spearman_rho
activation,naturalistic_behavioral,final_token,13,unique_tuples_ge_10,28,378,row_weighted_continuous,0.045929711813619656,0.022412943257270432
activation,naturalistic_behavioral,final_token,13,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,0.0421243685643971,0.017563598766401057
activation,naturalistic_behavioral,final_token,13,unique_tuples_ge_25,24,276,row_weighted_continuous,0.04525711964079452,0.007973059745152038
activation,naturalistic_behavioral,final_token,13,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,0.03330015472971037,0.008186527018735464
activation,naturalistic_behavioral,final_token,13,exposure_quartile_1,8,28,row_weighted_continuous,-0.2219759574594633,-0.2911877394636015
activation,naturalistic_behavioral,final_token,13,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,-0.10823617468328338,-0.10892172961138478
activation,naturalistic_behavioral,final_token,13,exposure_quartile_2,8,28,row_weighted_continuous,0.10291111030096649,-0.0120415982484948
activation,naturalistic_behavioral,final_token,13,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,0.1522131856819361,0.04926108374384236
activation,naturalistic_behavioral,final_token,13,exposure_quartile_3,8,28,row_weighted_continuous,0.10578911067008638,-0.0060207991242474
activation,naturalistic_behavioral,final_token,13,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.011777639795896102,-0.12534209085933223
activation,naturalistic_behavioral,final_token,13,exposure_quartile_4,8,28,row_weighted_continuous,0.42369113477844295,0.34920634920634924
activation,naturalistic_behavioral,final_token,13,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,0.31684320500160296,0.29009304871373837
activation,naturalistic_behavioral,final_token,13,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,0.15553623030044852,0.12109971060247303
activation,naturalistic_behavioral,final_token,13,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,0.10862158167804967,0.09994940602675408
activation,naturalistic_behavioral,final_token,13,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,0.1579114483304869,0.12009770864241935
activation,naturalistic_behavioral,final_token,13,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,0.10967044543347691,0.10714232192899638
activation,naturalistic_behavioral,final_token,14,all_32,32,496,row_weighted_continuous,0.058646379890542506,0.045390229942706084
activation,naturalistic_behavioral,final_token,14,all_32,32,496,unique_tuple_weighted_continuous,0.053822104388745254,0.039348210474971036
activation,naturalistic_behavioral,final_token,14,rows_ge_1000,30,435,row_weighted_continuous,0.01862065306631245,0.002467136194723422
activation,naturalistic_behavioral,final_token,14,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.03437177802617349,0.014085987488646916
activation,naturalistic_behavioral,final_token,14,rows_ge_10000,30,435,row_weighted_continuous,0.01862065306631245,0.002467136194723422
activation,naturalistic_behavioral,final_token,14,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.03437177802617349,0.014085987488646916
activation,naturalistic_behavioral,final_token,14,rows_ge_50000,22,231,row_weighted_continuous,0.04988122652883974,0.01563601316225004
activation,naturalistic_behavioral,final_token,14,rows_ge_50000,22,231,unique_tuple_weighted_continuous,0.023167428199077307,0.0007126306976381939
activation,naturalistic_behavioral,final_token,14,unique_tuples_ge_10,28,378,row_weighted_continuous,0.029733478038900474,0.006133667583945083
activation,naturalistic_behavioral,final_token,14,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,0.03534798844218806,0.010188933580799654
activation,naturalistic_behavioral,final_token,14,unique_tuples_ge_25,24,276,row_weighted_continuous,0.029244589997813354,-0.017208658552246688
activation,naturalistic_behavioral,final_token,14,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,0.02634877316960341,-0.007701944892338866
activation,naturalistic_behavioral,final_token,14,exposure_quartile_1,8,28,row_weighted_continuous,-0.2364400861761621,-0.27203065134099613
activation,naturalistic_behavioral,final_token,14,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,-0.0856647526414652,-0.041050903119868636
activation,naturalistic_behavioral,final_token,14,exposure_quartile_2,8,28,row_weighted_continuous,0.09565199187185956,-0.02353585112205802
activation,naturalistic_behavioral,final_token,14,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,0.16392664575569557,0.08319649698960044
activation,naturalistic_behavioral,final_token,14,exposure_quartile_3,8,28,row_weighted_continuous,0.09845775213707011,0.012588943623426383
activation,naturalistic_behavioral,final_token,14,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.004497732936958206,-0.07279693486590037
activation,naturalistic_behavioral,final_token,14,exposure_quartile_4,8,28,row_weighted_continuous,0.4251478190331339,0.3371647509578544
activation,naturalistic_behavioral,final_token,14,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,0.3408460834566195,0.28735632183908044
activation,naturalistic_behavioral,final_token,14,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,0.15073145448853087,0.11841823002043995
activation,naturalistic_behavioral,final_token,14,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,0.11431834222654931,0.10826907898731103
activation,naturalistic_behavioral,final_token,14,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,0.16398170905905005,0.13727914400035962
activation,naturalistic_behavioral,final_token,14,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,0.12371743648021413,0.13270841762951638
activation,naturalistic_behavioral,final_token,15,all_32,32,496,row_weighted_continuous,0.056022505353361576,0.041350055366411564
activation,naturalistic_behavioral,final_token,15,all_32,32,496,unique_tuple_weighted_continuous,0.05191449212405903,0.03575195060883384
activation,naturalistic_behavioral,final_token,15,rows_ge_1000,30,435,row_weighted_continuous,0.012925728826039862,-0.0013230077980922444
activation,naturalistic_behavioral,final_token,15,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.03248030745890058,0.014742607557253798
activation,naturalistic_behavioral,final_token,15,rows_ge_10000,30,435,row_weighted_continuous,0.012925728826039862,-0.0013230077980922444
activation,naturalistic_behavioral,final_token,15,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.03248030745890058,0.014742607557253798
activation,naturalistic_behavioral,final_token,15,rows_ge_50000,22,231,row_weighted_continuous,0.052913406285918486,0.022965789832356552
activation,naturalistic_behavioral,final_token,15,rows_ge_50000,22,231,unique_tuple_weighted_continuous,0.028804201515201702,0.013348196031854203
activation,naturalistic_behavioral,final_token,15,unique_tuples_ge_10,28,378,row_weighted_continuous,0.02925482833142089,0.010101838233946323
activation,naturalistic_behavioral,final_token,15,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,0.03687332674350222,0.0174820579697297
activation,naturalistic_behavioral,final_token,15,unique_tuples_ge_25,24,276,row_weighted_continuous,0.03535896945696955,-0.007197385882050769
activation,naturalistic_behavioral,final_token,15,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,0.031801384458213365,0.001978282273369387
activation,naturalistic_behavioral,final_token,15,exposure_quartile_1,8,28,row_weighted_continuous,-0.2745177120380907,-0.2889983579638752
activation,naturalistic_behavioral,final_token,15,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,-0.11787565896447573,-0.09250136836343732
activation,naturalistic_behavioral,final_token,15,exposure_quartile_2,8,28,row_weighted_continuous,0.07373566230131617,0.04050355774493705
activation,naturalistic_behavioral,final_token,15,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,0.17055733370000536,0.1231527093596059
activation,naturalistic_behavioral,final_token,15,exposure_quartile_3,8,28,row_weighted_continuous,0.10162175594280135,0.04707170224411604
activation,naturalistic_behavioral,final_token,15,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,0.0002546334698129006,-0.04159824849480022
activation,naturalistic_behavioral,final_token,15,exposure_quartile_4,8,28,row_weighted_continuous,0.38602382553543013,0.2851669403393541
activation,naturalistic_behavioral,final_token,15,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,0.3226564295316441,0.2692939244663382
activation,naturalistic_behavioral,final_token,15,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,0.1337679690587309,0.10334932102887903
activation,naturalistic_behavioral,final_token,15,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,0.09043829252886694,0.07993240645174346
activation,naturalistic_behavioral,final_token,15,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,0.1730782829880441,0.1568658304485306
activation,naturalistic_behavioral,final_token,15,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,0.1268305812582945,0.1352785145888594
activation,naturalistic_behavioral,final_token,16,all_32,32,496,row_weighted_continuous,0.05074176627473419,0.038789727612989766
activation,naturalistic_behavioral,final_token,16,all_32,32,496,unique_tuple_weighted_continuous,0.04768340103287225,0.03512954560205809
activation,naturalistic_behavioral,final_token,16,rows_ge_1000,30,435,row_weighted_continuous,0.007758344189762517,-0.0017021971405537242
activation,naturalistic_behavioral,final_token,16,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.03040101057240259,0.018228787774970587
activation,naturalistic_behavioral,final_token,16,rows_ge_10000,30,435,row_weighted_continuous,0.007758344189762517,-0.0017021971405537242
activation,naturalistic_behavioral,final_token,16,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.03040101057240259,0.018228787774970587
activation,naturalistic_behavioral,final_token,16,rows_ge_50000,22,231,row_weighted_continuous,0.049786127661711824,0.025741350104168698
activation,naturalistic_behavioral,final_token,16,rows_ge_50000,22,231,unique_tuple_weighted_continuous,0.020696799060590857,0.013744426488054675
activation,naturalistic_behavioral,final_token,16,unique_tuples_ge_10,28,378,row_weighted_continuous,0.03490324542406732,0.02049840090054811
activation,naturalistic_behavioral,final_token,16,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,0.034335389349002446,0.02141534604458815
activation,naturalistic_behavioral,final_token,16,unique_tuples_ge_25,24,276,row_weighted_continuous,0.03824556959129362,-0.0028281559909247877
activation,naturalistic_behavioral,final_token,16,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,0.02925232525515392,0.0037590787802685463
activation,naturalistic_behavioral,final_token,16,exposure_quartile_1,8,28,row_weighted_continuous,-0.2542407766890214,-0.314176245210728
activation,naturalistic_behavioral,final_token,16,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,-0.05611184049704501,-0.07717569786535304
activation,naturalistic_behavioral,final_token,16,exposure_quartile_2,8,28,row_weighted_continuous,0.03813312060078694,0.02681992337164751
activation,naturalistic_behavioral,final_token,16,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,0.14532483430165088,0.12534209085933223
activation,naturalistic_behavioral,final_token,16,exposure_quartile_3,8,28,row_weighted_continuous,0.09426416960294609,0.02463054187192118
activation,naturalistic_behavioral,final_token,16,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.005979361221829035,-0.05199781061850027
activation,naturalistic_behavioral,final_token,16,exposure_quartile_4,8,28,row_weighted_continuous,0.42026089335551536,0.3196496989600438
activation,naturalistic_behavioral,final_token,16,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,0.3092230219505353,0.24794745484400657
activation,naturalistic_behavioral,final_token,16,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,0.12970126328135903,0.10313277882338655
activation,naturalistic_behavioral,final_token,16,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,0.07891253176618644,0.06735676846174084
activation,naturalistic_behavioral,final_token,16,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,0.1764017517260074,0.15560700744803607
activation,naturalistic_behavioral,final_token,16,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,0.1246204282856277,0.13714427010744953
activation,naturalistic_behavioral,final_token,17,all_32,32,496,row_weighted_continuous,0.03138251205206332,0.01953736101850595
activation,naturalistic_behavioral,final_token,17,all_32,32,496,unique_tuple_weighted_continuous,0.033142194759299734,0.020759257401692658
activation,naturalistic_behavioral,final_token,17,rows_ge_1000,30,435,row_weighted_continuous,-0.012883862526892853,-0.02262787981986684
activation,naturalistic_behavioral,final_token,17,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.021777784223033905,0.0063893622883734215
activation,naturalistic_behavioral,final_token,17,rows_ge_10000,30,435,row_weighted_continuous,-0.012883862526892853,-0.02262787981986684
activation,naturalistic_behavioral,final_token,17,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.021777784223033905,0.0063893622883734215
activation,naturalistic_behavioral,final_token,17,rows_ge_50000,22,231,row_weighted_continuous,0.05058465175604255,0.020376175548589344
activation,naturalistic_behavioral,final_token,17,rows_ge_50000,22,231,unique_tuple_weighted_continuous,0.017512829204112384,-0.0029323000837243717
activation,naturalistic_behavioral,final_token,17,unique_tuples_ge_10,28,378,row_weighted_continuous,0.026343840535710154,0.012358318699870877
activation,naturalistic_behavioral,final_token,17,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,0.02829149948718281,0.007902458543892444
activation,naturalistic_behavioral,final_token,17,unique_tuples_ge_25,24,276,row_weighted_continuous,0.03634056493031934,-0.0034634208986743915
activation,naturalistic_behavioral,final_token,17,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,0.024515602059466037,-0.008659123014797163
activation,naturalistic_behavioral,final_token,17,exposure_quartile_1,8,28,row_weighted_continuous,-0.22015855032458612,-0.2545155993431856
activation,naturalistic_behavioral,final_token,17,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,-0.028230480062127333,-0.04050355774493705
activation,naturalistic_behavioral,final_token,17,exposure_quartile_2,8,28,row_weighted_continuous,0.10499217783035376,0.0870279146141215
