representation,prompt_group,pooling_rule,layer,transformation,interaction_order,energy
activation,neutral_controls,final_token,5,common_pc1_removed,3,0.07308355604480705
activation,neutral_controls,final_token,5,common_pc1_removed,4,0.03601324674926835
activation,neutral_controls,final_token,5,common_pc1_removed,5,0.007211627969377297
activation,neutral_controls,final_token,5,exposure_residualized,0,5.851297935141116e-29
activation,neutral_controls,final_token,5,exposure_residualized,1,0.02977419904472978
activation,neutral_controls,final_token,5,exposure_residualized,2,0.06765623112988653
activation,neutral_controls,final_token,5,exposure_residualized,3,0.06835853667708708
activation,neutral_controls,final_token,5,exposure_residualized,4,0.03442230547960061
activation,neutral_controls,final_token,5,exposure_residualized,5,0.007153908351624232
activation,neutral_controls,final_token,5,profile_centered,0,0.0
activation,neutral_controls,final_token,5,profile_centered,1,0.05909815058961554
activation,neutral_controls,final_token,5,profile_centered,2,0.08982868720336784
activation,neutral_controls,final_token,5,profile_centered,3,0.07895140234780405
activation,neutral_controls,final_token,5,profile_centered,4,0.036717653773079124
activation,neutral_controls,final_token,5,profile_centered,5,0.007212174498289358
activation,neutral_controls,final_token,5,raw,0,0.9233585004332154
activation,neutral_controls,final_token,5,raw,1,0.05909815058961554
activation,neutral_controls,final_token,5,raw,2,0.08982868720336784
activation,neutral_controls,final_token,5,raw,3,0.07895140234780405
activation,neutral_controls,final_token,5,raw,4,0.036717653773079124
activation,neutral_controls,final_token,5,raw,5,0.007212174498289358
activation,neutral_controls,final_token,5,unit_norm,0,0.0009185034355921329
activation,neutral_controls,final_token,5,unit_norm,1,0.20397011032145176
activation,neutral_controls,final_token,5,unit_norm,2,0.32478274091541987
activation,neutral_controls,final_token,5,unit_norm,3,0.29834725578336363
activation,neutral_controls,final_token,5,unit_norm,4,0.1437934641068732
activation,neutral_controls,final_token,5,unit_norm,5,0.02818792543729962
activation,neutral_controls,final_token,6,common_pc1_removed,0,1.3296183773694572e-33
activation,neutral_controls,final_token,6,common_pc1_removed,1,0.046725061101010865
activation,neutral_controls,final_token,6,common_pc1_removed,2,0.09503733118220889
activation,neutral_controls,final_token,6,common_pc1_removed,3,0.093265676896823
activation,neutral_controls,final_token,6,common_pc1_removed,4,0.045575468052075144
activation,neutral_controls,final_token,6,common_pc1_removed,5,0.009916615743625116
activation,neutral_controls,final_token,6,exposure_residualized,0,8.163827142146216e-29
activation,neutral_controls,final_token,6,exposure_residualized,1,0.03949468227437787
activation,neutral_controls,final_token,6,exposure_residualized,2,0.08812473618615865
activation,neutral_controls,final_token,6,exposure_residualized,3,0.08742492370521698
activation,neutral_controls,final_token,6,exposure_residualized,4,0.04356966921665055
activation,neutral_controls,final_token,6,exposure_residualized,5,0.009691377231275061
activation,neutral_controls,final_token,6,profile_centered,0,0.0
activation,neutral_controls,final_token,6,profile_centered,1,0.07856963949060441
activation,neutral_controls,final_token,6,profile_centered,2,0.11936114540211096
activation,neutral_controls,final_token,6,profile_centered,3,0.1043937016182248
activation,neutral_controls,final_token,6,profile_centered,4,0.04637678737886819
activation,neutral_controls,final_token,6,profile_centered,5,0.00992079145987174
activation,neutral_controls,final_token,6,raw,0,1.4104233971757585
activation,neutral_controls,final_token,6,raw,1,0.07856963949060441
activation,neutral_controls,final_token,6,raw,2,0.11936114540211096
activation,neutral_controls,final_token,6,raw,3,0.1043937016182248
activation,neutral_controls,final_token,6,raw,4,0.04637678737886819
activation,neutral_controls,final_token,6,raw,5,0.00992079145987174
activation,neutral_controls,final_token,6,unit_norm,0,0.0012769930930037212
activation,neutral_controls,final_token,6,unit_norm,1,0.20414860101560695
activation,neutral_controls,final_token,6,unit_norm,2,0.32642667364240624
activation,neutral_controls,final_token,6,unit_norm,3,0.2987322842951831
activation,neutral_controls,final_token,6,unit_norm,4,0.139708346197567
activation,neutral_controls,final_token,6,unit_norm,5,0.029707101756232986
activation,neutral_controls,final_token,7,common_pc1_removed,0,1.5320679003616294e-33
activation,neutral_controls,final_token,7,common_pc1_removed,1,0.06405694810880812
activation,neutral_controls,final_token,7,common_pc1_removed,2,0.13301812897938672
activation,neutral_controls,final_token,7,common_pc1_removed,3,0.13178872563696079
activation,neutral_controls,final_token,7,common_pc1_removed,4,0.06300840448245737
activation,neutral_controls,final_token,7,common_pc1_removed,5,0.013588885729940336
activation,neutral_controls,final_token,7,exposure_residualized,0,1.138199206164822e-28
activation,neutral_controls,final_token,7,exposure_residualized,1,0.053832132147972986
activation,neutral_controls,final_token,7,exposure_residualized,2,0.1233596731255177
activation,neutral_controls,final_token,7,exposure_residualized,3,0.1220005009568438
activation,neutral_controls,final_token,7,exposure_residualized,4,0.05958896069189547
activation,neutral_controls,final_token,7,exposure_residualized,5,0.012844162582876687
activation,neutral_controls,final_token,7,profile_centered,0,0.0
activation,neutral_controls,final_token,7,profile_centered,1,0.10474807734951164
activation,neutral_controls,final_token,7,profile_centered,2,0.1665980739852869
activation,neutral_controls,final_token,7,profile_centered,3,0.1474810861761952
activation,neutral_controls,final_token,7,profile_centered,4,0.06569499225785792
activation,neutral_controls,final_token,7,profile_centered,5,0.013599388734182816
activation,neutral_controls,final_token,7,raw,0,2.0133559629800377
activation,neutral_controls,final_token,7,raw,1,0.10474807734951164
activation,neutral_controls,final_token,7,raw,2,0.1665980739852869
activation,neutral_controls,final_token,7,raw,3,0.1474810861761952
activation,neutral_controls,final_token,7,raw,4,0.06569499225785792
activation,neutral_controls,final_token,7,raw,5,0.013599388734182816
activation,neutral_controls,final_token,7,unit_norm,0,0.0013962642873147997
activation,neutral_controls,final_token,7,unit_norm,1,0.19507967615371005
activation,neutral_controls,final_token,7,unit_norm,2,0.3289002861632833
activation,neutral_controls,final_token,7,unit_norm,3,0.30371317128953135
activation,neutral_controls,final_token,7,unit_norm,4,0.141385610750064
activation,neutral_controls,final_token,7,unit_norm,5,0.029524991356096493
activation,neutral_controls,final_token,8,common_pc1_removed,0,3.378125751610029e-33
activation,neutral_controls,final_token,8,common_pc1_removed,1,0.0849554577123085
activation,neutral_controls,final_token,8,common_pc1_removed,2,0.1742834856613706
activation,neutral_controls,final_token,8,common_pc1_removed,3,0.17017360618597915
activation,neutral_controls,final_token,8,common_pc1_removed,4,0.08114339266233722
activation,neutral_controls,final_token,8,common_pc1_removed,5,0.017159009927438205
activation,neutral_controls,final_token,8,exposure_residualized,0,1.563401008194712e-28
activation,neutral_controls,final_token,8,exposure_residualized,1,0.06974967742743261
activation,neutral_controls,final_token,8,exposure_residualized,2,0.16147918238409098
activation,neutral_controls,final_token,8,exposure_residualized,3,0.15673520778480854
activation,neutral_controls,final_token,8,exposure_residualized,4,0.07678825979919982
activation,neutral_controls,final_token,8,exposure_residualized,5,0.01656189441559243
activation,neutral_controls,final_token,8,profile_centered,0,0.0
activation,neutral_controls,final_token,8,profile_centered,1,0.1318990785821993
activation,neutral_controls,final_token,8,profile_centered,2,0.21972161365769724
activation,neutral_controls,final_token,8,profile_centered,3,0.18976062825819598
activation,neutral_controls,final_token,8,profile_centered,4,0.08573987098122171
activation,neutral_controls,final_token,8,profile_centered,5,0.017190108305394053
activation,neutral_controls,final_token,8,raw,0,2.6906683943433656
activation,neutral_controls,final_token,8,raw,1,0.1318990785821993
activation,neutral_controls,final_token,8,raw,2,0.21972161365769724
activation,neutral_controls,final_token,8,raw,3,0.18976062825819598
activation,neutral_controls,final_token,8,raw,4,0.08573987098122171
activation,neutral_controls,final_token,8,raw,5,0.017190108305394053
activation,neutral_controls,final_token,8,unit_norm,0,0.001541977629231175
activation,neutral_controls,final_token,8,unit_norm,1,0.19185790118853563
activation,neutral_controls,final_token,8,unit_norm,2,0.33531592660004705
activation,neutral_controls,final_token,8,unit_norm,3,0.3010704540753597
activation,neutral_controls,final_token,8,unit_norm,4,0.14158166857998644
activation,neutral_controls,final_token,8,unit_norm,5,0.02863207192683997
activation,neutral_controls,final_token,9,common_pc1_removed,0,9.57061624981316e-34
activation,neutral_controls,final_token,9,common_pc1_removed,1,0.1088977009105687
activation,neutral_controls,final_token,9,common_pc1_removed,2,0.22448726233427896
activation,neutral_controls,final_token,9,common_pc1_removed,3,0.22262786636417348
activation,neutral_controls,final_token,9,common_pc1_removed,4,0.10820126647467694
activation,neutral_controls,final_token,9,common_pc1_removed,5,0.02406460263948669
activation,neutral_controls,final_token,9,exposure_residualized,0,1.913802411554237e-28
activation,neutral_controls,final_token,9,exposure_residualized,1,0.08964337390825156
activation,neutral_controls,final_token,9,exposure_residualized,2,0.20933663299360694
activation,neutral_controls,final_token,9,exposure_residualized,3,0.20551133325229043
activation,neutral_controls,final_token,9,exposure_residualized,4,0.10222917042185878
activation,neutral_controls,final_token,9,exposure_residualized,5,0.022715183697679393
activation,neutral_controls,final_token,9,profile_centered,0,0.0
activation,neutral_controls,final_token,9,profile_centered,1,0.165952542676447
activation,neutral_controls,final_token,9,profile_centered,2,0.2765199416083998
activation,neutral_controls,final_token,9,profile_centered,3,0.2480606253717508
activation,neutral_controls,final_token,9,profile_centered,4,0.11533078029361486
activation,neutral_controls,final_token,9,profile_centered,5,0.02415014989251566
activation,neutral_controls,final_token,9,raw,0,3.281227851732184
activation,neutral_controls,final_token,9,raw,1,0.165952542676447
activation,neutral_controls,final_token,9,raw,2,0.2765199416083998
activation,neutral_controls,final_token,9,raw,3,0.2480606253717508
activation,neutral_controls,final_token,9,raw,4,0.11533078029361486
activation,neutral_controls,final_token,9,raw,5,0.02415014989251566
activation,neutral_controls,final_token,9,unit_norm,0,0.0015594363466337156
activation,neutral_controls,final_token,9,unit_norm,1,0.18824338558982734
activation,neutral_controls,final_token,9,unit_norm,2,0.3283211059241526
activation,neutral_controls,final_token,9,unit_norm,3,0.30493502794228816
activation,neutral_controls,final_token,9,unit_norm,4,0.14637788248961983
activation,neutral_controls,final_token,9,unit_norm,5,0.03056316170747824
activation,neutral_controls,final_token,10,common_pc1_removed,0,2.0938999725276772e-32
activation,neutral_controls,final_token,10,common_pc1_removed,1,0.12440550403053147
activation,neutral_controls,final_token,10,common_pc1_removed,2,0.2614887130153173
activation,neutral_controls,final_token,10,common_pc1_removed,3,0.2490598307745921
activation,neutral_controls,final_token,10,common_pc1_removed,4,0.12357734732610712
activation,neutral_controls,final_token,10,common_pc1_removed,5,0.026636606144801237
activation,neutral_controls,final_token,10,exposure_residualized,0,2.27718663409332e-28
activation,neutral_controls,final_token,10,exposure_residualized,1,0.10077386249360998
activation,neutral_controls,final_token,10,exposure_residualized,2,0.24038375166597087
activation,neutral_controls,final_token,10,exposure_residualized,3,0.22952283462793893
activation,neutral_controls,final_token,10,exposure_residualized,4,0.1179194291378318
activation,neutral_controls,final_token,10,exposure_residualized,5,0.024778136977853006
activation,neutral_controls,final_token,10,profile_centered,0,0.0
activation,neutral_controls,final_token,10,profile_centered,1,0.18713082534084383
activation,neutral_controls,final_token,10,profile_centered,2,0.31861906708846377
activation,neutral_controls,final_token,10,profile_centered,3,0.27864580557544194
activation,neutral_controls,final_token,10,profile_centered,4,0.13343440023830544
activation,neutral_controls,final_token,10,profile_centered,5,0.026871559425566346
activation,neutral_controls,final_token,10,raw,0,3.8554134014319272
activation,neutral_controls,final_token,10,raw,1,0.18713082534084383
activation,neutral_controls,final_token,10,raw,2,0.31861906708846377
activation,neutral_controls,final_token,10,raw,3,0.27864580557544194
activation,neutral_controls,final_token,10,raw,4,0.13343440023830544
activation,neutral_controls,final_token,10,raw,5,0.026871559425566346
activation,neutral_controls,final_token,10,unit_norm,0,0.0017511658683124279
activation,neutral_controls,final_token,10,unit_norm,1,0.18635040714428192
activation,neutral_controls,final_token,10,unit_norm,2,0.3342425689198275
activation,neutral_controls,final_token,10,unit_norm,3,0.30004254699331817
activation,neutral_controls,final_token,10,unit_norm,4,0.14813609449243162
activation,neutral_controls,final_token,10,unit_norm,5,0.029477216581828548
activation,neutral_controls,final_token,11,common_pc1_removed,0,9.402227138751194e-34
activation,neutral_controls,final_token,11,common_pc1_removed,1,0.13428389833949833
activation,neutral_controls,final_token,11,common_pc1_removed,2,0.2877412656500596
activation,neutral_controls,final_token,11,common_pc1_removed,3,0.27128423921419076
activation,neutral_controls,final_token,11,common_pc1_removed,4,0.13455789178787653
activation,neutral_controls,final_token,11,common_pc1_removed,5,0.02932233161683736
